embedding_x,embedding_y
-5.5359297,0.07092031
-6.3085146,0.29376292
-7.2060347,0.93730074
2.9222631,13.41571
2.8601036,10.776195
4.909474,6.965144
5.344535,6.8033285
18.600431,13.579714
5.779014,1.1918015
18.676691,15.733581
2.9657733,7.2681866
21.627714,12.915901
18.997784,13.936568
8.207777,21.323307
14.210184,10.155545
18.290386,12.999592
0.29452115,0.6376338
12.820868,8.265421
-10.564909,12.291245
-10.135377,12.687236
7.994114,14.328729
-0.031335168,6.1641493
18.082708,14.094526
21.630526,12.923077
11.6626,8.747858
21.61514,13.298337
0.30128372,0.6331319
8.45578,13.547831
11.226378,9.069089
20.47281,14.865447
10.758991,16.998264
13.072997,8.519569
18.49894,15.312707
17.720558,14.990105
18.640009,-11.907283
-2.9620795,19.00106
17.996908,15.501899
-3.1513731,18.80366
-0.88973624,1.1279783
20.298382,13.794868
-4.3394933,17.329964
11.108253,-3.7151537
18.109322,12.216454
5.879641,-9.937649
13.024325,8.22666
18.625957,-11.906775
3.5694838,2.7856848
2.875272,10.79149
18.149862,12.923257
19.402908,15.838067
21.893885,12.537355
8.197997,21.336903
8.1443405,21.373951
8.436638,21.1771
18.640577,-11.9069395
7.3594584,-12.317473
5.6648145,-8.789005
16.712307,-2.0326867
21.945454,15.857486
-0.3517934,-10.724046
5.914697,-9.904433
6.257655,-8.680904
7.3220067,-12.128015
10.462442,-4.493842
-8.986869,12.342043
12.628798,15.839913
11.123401,-3.7282917
4.9214687,6.976941
5.288734,6.8628373
8.597053,21.063374
2.9726555,7.263533
-4.527252,5.6610494
0.97572476,13.030489
21.498491,14.999089
17.935942,12.361655
19.273148,11.413247
20.94529,14.987125
-2.6941936,19.373724
-4.474538,17.448338
0.6514662,3.3585386
16.785698,23.033016
2.9625378,7.2343087
-0.28194427,6.3790646
9.446842,24.188532
8.054105,21.431465
16.23071,23.809721
21.986998,13.857705
18.699633,10.880808
8.926305,-11.1040745
7.4020886,-12.397874
5.779409,-8.050101
21.702686,13.43102
-10.200484,12.556529
19.814749,-11.259944
-3.2220924,19.502531
5.8749857,-8.999456
13.766299,0.3180514
13.24293,-0.032752953
14.391332,8.000798
13.764442,0.3171139
17.508595,-0.61651987
10.371585,-4.606028
16.324722,-1.4261886
18.29502,14.316526
11.934189,-4.0248094
8.153518,21.366898
8.189917,21.341473
13.263131,-0.017415686
22.012583,13.965672
11.608899,9.169177
18.911417,15.818232
15.293091,-5.645379
-9.655093,11.928451
13.39689,11.179073
-0.2039771,6.30183
21.497347,15.267108
-1.0283481,-5.5810337
-0.319574,6.413611
14.956288,7.989982
14.193924,10.137176
2.8741198,13.411186
0.96678054,12.888268
21.802816,12.3534355
26.409704,9.772254
6.667247,-9.66923
19.369911,15.731635
13.7478895,0.3011283
17.934216,15.446518
20.087816,13.833453
-3.2499313,19.565619
12.519843,8.04713
17.730688,15.614297
3.1767197,7.5318336
8.243755,21.308985
11.304998,9.587887
20.074278,13.868804
9.246847,13.918828
17.96432,12.424055
-4.544094,5.6393976
9.109137,-11.215093
14.092422,10.152992
12.634242,15.811945
11.246073,10.509185
11.101758,-3.7061281
8.941452,-11.094923
5.818394,1.1961907
2.921289,13.416678
20.257757,7.981986
5.4251013,1.3820767
5.910618,-9.14195
10.324304,-4.62984
18.400787,13.06703
4.8981633,9.932795
15.92077,23.830816
-6.0020294,0.21322796
-2.6679986,19.357729
6.11475,-9.098492
-4.4438977,17.513908
14.625604,10.55207
10.683933,5.9035196
13.713258,14.098592
11.225637,10.565592
14.909625,7.93005
16.752834,23.053053
11.47273,9.298203
0.948408,12.881416
15.290016,-5.64713
-2.9534156,18.998613
12.416367,-13.068091
10.979137,18.599894
8.437877,16.49888
8.554504,-2.5335295
-4.561875,5.620622
11.185313,9.061124
0.97609437,12.8871765
16.31944,23.901615
14.0643835,14.15781
17.727947,15.022191
14.960991,7.3396287
-4.316859,16.610312
21.484638,15.233857
13.193007,11.4188175
10.41826,-4.4939075
17.69597,14.960902
9.186773,13.295276
-10.667227,11.516761
17.372738,4.106195
15.45139,-2.5361598
0.65160966,3.3581533
13.033537,10.814916
8.095047,14.026639
10.615423,10.437669
14.164519,10.117534
9.093175,13.145234
9.134386,13.183884
-4.4855695,17.548046
8.465698,16.506319
13.173084,11.337876
16.01059,24.06692
11.10429,-3.6853569
0.6515109,3.3582592
17.488523,-0.81906205
10.396757,-4.5153003
20.812872,14.942041
7.354621,-12.307421
10.278867,-4.6651545
0.65113354,3.358003
12.408491,-13.074744
5.831236,-10.001796
-10.072375,12.744059
21.955236,13.821005
-2.6503005,19.371885
-3.1444612,19.486874
5.9078784,-8.65168
13.762104,0.3161774
5.298621,-8.80801
-4.3975797,16.798803
15.952919,23.833622
14.010015,10.187123
21.505629,15.291254
17.723274,15.019918
-4.570731,5.60738
9.44637,24.187197
13.287129,0.0005456453
8.071727,14.038434
5.8355107,-9.996532
16.704473,-2.0534825
-0.8806962,0.77014846
1.8851256,12.289127
0.6514623,3.3583937
26.487373,9.831946
-4.338184,17.4419
18.01433,15.5273
-2.670185,19.337149
0.06442863,0.6284943
14.458256,10.924033
2.973762,13.372791
17.529734,-0.62397176
9.358102,8.921136
27.190752,4.1444583
-0.8866809,1.1205131
-4.399084,16.70653
20.190186,13.841085
-0.31747487,6.414201
-3.8075428,18.744816
7.9787035,14.34449
16.660234,-1.1344415
7.7537837,-10.906124
15.316546,-5.6470294
17.939455,15.352898
7.952265,14.510271
-6.0212655,0.20942341
18.034376,15.552976
6.170977,-9.099411
12.638224,8.178173
9.097754,13.079081
6.644323,-9.653035
13.777015,0.3332669
17.510405,-0.8777826
18.22244,15.646614
16.722094,23.073238
7.2409253,-10.064082
17.716782,15.011761
-10.653358,12.134441
19.640577,13.968773
18.167757,12.213577
11.157968,9.090953
18.916183,15.8428545
16.324266,-1.4254446
12.532546,15.180062
14.054577,14.144715
20.293827,13.795685
-3.9052725,16.939484
0.6502845,3.3577025
15.909905,-2.9552703
5.425888,1.3843619
17.52128,-0.6176993
12.913764,8.453371
11.105158,-3.703851
2.5691094,13.272001
2.8819292,10.800905
17.91043,14.127581
22.002443,13.891367
14.090834,11.278606
13.680619,14.088001
8.45031,16.515585
4.6734905,12.995576
1.0070025,13.018788
3.587746,2.800298
18.144575,14.081437
17.39377,-0.99751914
7.9479203,14.497824
10.576273,10.3907995
13.193248,11.399675
4.0314655,2.2207146
18.395359,13.055516
18.968237,15.789374
13.655137,0.24053161
11.911419,8.158698
12.637342,15.810946
14.946766,18.95464
7.344157,-12.184189
0.08603258,0.62872845
-10.633928,12.166794
-6.2034974,0.8474142
19.004572,11.19023
15.959685,23.830421
19.356392,15.702866
0.2519479,6.0195894
14.144971,10.130258
-6.1944804,0.8772904
20.132576,13.940999
11.241899,9.043122
15.229329,-2.6960914
21.72323,13.46522
8.543046,-2.5320835
10.66772,5.8870163
-6.191062,0.8689254
11.133437,-3.7161813
3.5700223,2.7761552
16.793793,-1.2356416
-10.611239,11.297716
12.49245,8.090417
19.800707,-11.232702
11.637223,9.144509
-2.1691408,12.039023
-0.24228333,6.340231
-0.82145077,0.885736
0.9716565,12.980269
13.450241,11.122845
8.462484,21.162037
7.7762704,-10.928889
9.356405,8.915615
9.161603,13.237224
6.0681386,-9.107162
-2.7206059,19.398972
0.6519702,3.357888
-4.093297,17.328358
14.656866,10.553263
15.313592,-5.643697
-10.61418,11.304233
-1.1359028,-5.6957703
-6.2123127,0.8958299
-10.886112,11.716388
11.096693,-3.6960504
7.0136385,-11.639819
18.326767,13.098746
0.24593553,0.61207366
5.3274474,6.847956
1.8488,12.27725
2.992504,7.237471
12.642659,15.793818
14.965775,18.93372
6.677893,-9.633929
-10.155957,12.678298
15.301231,-2.6569905
-6.3265886,-0.1582537
-3.1049936,19.304977
14.010385,14.135373
24.89461,3.5830772
7.399786,-12.330909
0.65161663,3.358236
17.389902,-0.9967247
5.8767595,-9.9287615
5.687701,-8.805918
7.313901,-12.255854
7.3493547,-12.3095455
-5.409047,0.08911137
13.853521,11.476564
22.000443,13.898647
6.076276,1.2327278
18.493227,14.068206
7.5600567,-10.722391
-4.4977403,17.556757
19.343376,15.82378
11.1831255,9.041642
15.361018,-2.7035882
10.982089,18.59792
7.953072,14.496135
11.208385,10.565357
5.3538995,6.8662777
18.090324,15.73089
7.389611,-8.903884
13.7605095,0.31437063
15.416528,23.935347
-3.7114758,18.61299
10.982487,18.5966
13.997639,10.13029
11.233201,9.039757
10.112891,-4.6162806
1.8300436,12.290884
3.190072,7.5394545
20.237034,13.813932
21.899591,15.78935
0.08950785,0.6318995
-4.5746136,5.610057
13.637184,14.067253
9.077263,-11.185567
-4.4394493,17.02062
13.242844,-0.030669425
-6.4218607,0.5141792
22.7589,13.535823
17.800196,15.682284
14.461565,7.922269
-4.305941,16.59625
5.921532,-8.633168
0.96541125,12.995261
1.0041511,12.786186
0.6530392,3.3566782
11.263751,10.520405
-4.7198095,5.4024854
7.02026,-11.705048
11.09739,8.841113
21.471231,15.21941
18.117588,15.742022
12.351554,-13.098449
-4.5823936,5.593725
12.980578,10.814917
11.973487,-4.0546665
-6.180898,0.87972677
7.792868,-10.940244
19.055527,15.715641
-4.5937634,5.578823
15.899782,23.85027
20.160444,13.866367
18.991014,11.19277
-4.4609394,17.141775
12.480975,8.604159
11.217343,10.548432
11.076945,9.216353
-0.35069716,-10.722831
12.042935,8.911526
-3.1975694,19.57365
13.618242,14.066015
18.139269,14.105937
14.623606,10.523124
10.924619,-7.682252
10.924812,-7.6821065
0.84750056,22.194912
7.1472673,-11.894494
-4.600552,5.568998
13.637643,14.072524
13.738033,10.603541
11.271046,10.489971
2.983186,7.233874
2.4944146,13.252128
10.932222,-7.685756
17.206423,-1.2118787
10.925893,-7.682534
2.887531,10.808784
26.485514,9.836982
21.266205,15.177664
14.594848,10.572128
5.346906,-8.782708
5.444456,-8.790941
11.079865,-3.679982
11.110917,-3.70771
17.295563,-1.0330601
13.211703,-0.044467032
10.575381,10.389406
8.428138,16.488909
4.6441865,13.029592
13.834082,11.499162
15.959516,24.036263
13.191962,-0.04073767
15.344596,-5.651932
-0.9058569,0.79082674
5.3203464,6.8873744
-2.1735413,12.043873
13.606569,14.05019
-6.346036,0.74155694
5.770307,-8.00895
18.700089,10.868843
-6.407466,-0.3898031
-4.3607445,17.470428
-5.4328675,0.06860979
11.238953,10.319795
-3.7934,18.696459
5.660796,-7.931664
15.57052,-2.4753046
-6.392766,0.55913615
0.23295537,0.6098173
14.894755,7.8785505
1.8302569,12.288108
7.7955384,-10.941793
7.982223,14.337072
-10.654968,12.127565
13.994648,14.122999
17.813797,12.241063
3.8009424,2.42976
5.306246,-8.805777
11.275193,10.487048
1.0216392,12.768304
12.457478,8.559676
-0.8777613,1.0965539
0.81473255,22.227215
19.70478,-11.11733
10.932537,-7.6800413
-4.780261,5.3331056
-6.44319,-0.44765583
12.318909,-13.115308
12.128074,9.243671
17.228235,-0.67166746
5.779033,-0.14674042
10.932285,-7.6802726
13.539548,10.421903
12.635311,8.389949
8.871876,20.858494
15.242374,-2.6910603
10.026694,10.069047
16.009363,24.026112
2.985559,7.2315855
11.44786,9.206583
5.8107076,-8.549246
-2.8935401,19.065037
9.366927,8.923262
9.133913,13.26263
-5.179802,-0.203744
2.9816315,7.2445416
13.694092,14.09137
13.946299,10.20372
10.984862,18.595085
12.638205,8.560666
10.367825,-4.5186286
14.545665,10.597097
10.938161,-7.674705
10.936367,-7.6764727
-10.069084,12.751179
-10.415321,12.450642
19.090998,11.275312
14.128236,11.238875
11.230893,10.540735
10.929319,-7.684513
16.6824,23.060814
18.08234,15.713504
7.960962,14.479492
-6.400219,0.5771594
0.24654219,6.0222144
16.022009,23.82162
-0.8516716,0.7699688
16.42709,23.819311
-10.2916765,12.496907
-0.16131325,6.264525
13.747284,0.3032244
20.391083,-11.992799
7.078967,-11.803077
19.711683,-11.125206
8.570309,-2.5496905
10.929112,-7.684727
19.711266,-11.1244545
13.621969,14.069988
16.381426,-3.2308428
14.662038,10.5374975
-2.1522639,12.021965
10.387725,-4.505783
13.390214,10.616246
7.97549,14.450085
-0.3500322,-10.721974
10.72771,5.9429893
12.725732,8.283873
5.4015055,-7.1089635
6.985719,-9.909642
5.3874197,-7.0949607
16.765484,23.048737
17.478226,-0.8480889
2.585814,13.236439
-0.8183724,0.7605129
10.890902,-7.7270994
18.80888,15.802415
0.2709265,0.63251203
18.155605,15.695252
9.337899,8.885165
8.421157,16.48429
2.5386026,13.245241
18.448595,13.005447
3.011214,7.2445884
4.6794577,12.989459
1.7056679,13.19565
2.5624497,13.228417
5.3269415,6.874711
21.701876,12.855162
11.244143,10.527875
5.6900263,-8.816129
20.098692,13.845441
-2.9163885,19.036238
12.6229105,15.835854
-3.9458535,17.036592
6.0942173,-9.11751
15.737114,23.907085
16.665245,23.121279
11.10296,-3.688442
15.262573,-2.6879437
18.048332,15.449809
13.983459,14.111566
15.360447,-5.6572714
10.887934,-7.730223
12.319786,-13.113857
15.358792,-5.654244
10.887979,-7.7304406
16.351433,23.884064
-6.4113665,-0.38089642
9.10848,13.076592
14.661159,10.60618
-10.6994295,12.054734
5.6916513,-7.9559183
8.963124,14.749851
-10.064911,12.723269
18.26711,12.995148
-5.377627,0.11193847
-2.7972589,19.47071
12.289145,-13.127007
-3.2440603,19.550474
10.860415,-7.7581315
19.677296,-11.083823
26.446768,9.82258
18.530897,14.003821
10.8836,-7.7347374
7.7165227,-8.786084
5.3229365,-8.804686
11.6277,8.764744
18.715963,10.888161
6.6363893,-9.80065
16.359407,23.855469
14.9698305,18.92525
9.447011,24.187021
14.182124,10.1255045
17.912663,14.136184
2.865003,10.782192
15.376131,-5.659085
5.357686,6.879336
10.741837,17.005636
13.414468,10.635461
-10.236682,12.560129
7.5755787,-10.6811075
14.567831,10.499203
16.163883,23.826302
18.105099,15.704424
14.011707,10.126641
14.614811,10.527649
-6.40226,0.6198529
-10.796568,11.819015
5.3536644,6.875771
12.29676,-13.115272
7.739227,-10.8919115
9.126408,13.180669
13.62212,14.06792
26.43035,9.820426
9.093916,-11.200145
16.736536,23.062881
-10.593532,12.262827
16.96311,-0.90992457
-0.31691012,6.41317
12.031597,-4.0979495
11.100498,-3.6738987
3.564872,2.789684
20.2621,7.978438
5.6863384,1.2427338
5.442751,19.626865
16.384546,23.854317
0.8425979,22.199997
12.309591,9.279643
12.036385,9.1743
26.46345,9.841913
26.476448,9.821682
12.518247,8.081668
18.692387,14.020974
-2.7915444,19.457489
12.414909,8.139783
3.0167873,7.2535334
10.254728,-4.6698775
24.889364,3.5779858
5.926218,-9.869626
16.754232,23.075777
1.6960208,13.197421
5.3588905,6.9023867
3.0351741,7.2471113
3.0246193,13.27496
2.5490305,13.219369
3.0459833,13.260609
10.8784,-7.7398605
8.556675,-10.932101
11.23643,10.520665
-10.485019,12.379861
8.956755,20.909143
15.838117,-2.8751616
0.24220337,6.02585
16.670326,23.07833
13.320142,11.515111
10.879128,-7.7398825
18.146498,12.831153
5.3066626,-8.815374
26.430645,9.794169
-5.3900933,0.11668335
10.876589,-7.739755
18.150105,15.438242
11.235366,8.794681
21.99438,13.88789
7.0216646,-11.660321
16.645857,23.155804
17.721977,15.012016
8.586624,-10.940306
11.908219,-4.0430865
6.659769,-9.628183
16.366632,-1.4052382
16.737993,23.089111
15.83529,-2.7521353
-10.245742,12.548139
12.033782,-4.1003137
-4.7823153,5.3307776
-6.1909804,0.8908445
-4.785203,5.326611
6.6346035,-9.648037
3.5832462,2.7875597
12.020992,-4.0645404
7.816238,-10.943529
16.297495,23.9188
1.9528446,-6.7674346
13.907855,14.108512
1.7012498,13.197198
14.552817,10.514474
-6.309702,-0.1755374
17.831783,12.222432
8.538625,-2.5322926
-9.969432,12.489338
18.12129,12.226303
16.562614,-3.0566435
9.595712,13.701182
10.667034,5.8864884
5.660027,-7.869526
18.058916,15.650749
5.3262305,6.8838234
7.233697,-12.137831
12.039082,-4.1033545
-10.661454,12.085249
7.3199115,-12.2656975
13.840764,10.989349
4.8989005,9.931208
2.8904033,13.310948
12.646521,15.778893
13.00621,-0.20249042
17.485643,-0.64224523
6.109574,1.2096933
10.9829445,18.596794
7.1028643,-7.5868006
13.74694,0.30456287
7.4031196,-12.316546
-2.9391189,19.024368
18.670664,14.018642
12.651108,8.140553
5.4336753,19.63476
17.281782,-0.65937626
0.26504722,0.6354615
9.024616,13.46328
-0.33904085,6.4349575
6.1079063,-9.099759
3.038135,7.2421913
11.230922,10.5437765
18.553305,14.067251
5.6383896,-8.790948
-3.7167447,18.610662
18.28828,13.011306
6.65633,-9.89923
18.247843,14.072008
7.398935,-8.917756
17.548056,-0.6009968
10.665787,5.8845263
18.11308,15.590683
19.975647,14.283788
-6.363025,0.7513822
10.211157,-4.6994934
-2.1399455,12.009723
-9.080151,12.400792
7.102969,-7.5867424
21.415459,15.067014
15.8437805,-2.8004882
-10.612802,11.371617
-2.6595595,19.330221
12.8882475,-0.3708641
26.43395,9.814971
9.367829,8.925237
13.995589,14.124946
-10.125894,12.701415
-10.915691,11.3784895
14.585587,10.51317
7.362993,-12.220883
19.577639,13.962134
1.9546626,-6.7658715
16.572657,-3.0285766
10.1727,-4.726551
18.812122,13.953679
10.196502,-4.6991496
9.07899,13.034426
13.190069,8.298253
1.9564053,-6.7640867
-10.917109,11.391726
14.962833,18.937359
-5.3883014,0.11447706
-2.9135082,19.034702
10.467025,-4.489313
16.395945,23.857933
-0.89589655,1.1183218
-4.6450305,5.514325
-4.7837152,5.3248725
-5.3900013,0.12496095
2.5478215,13.215433
3.1900148,7.56773
-4.3824253,16.75232
13.880751,14.101969
10.879309,8.89856
12.886295,-0.35919753
18.296457,13.011794
-6.1602426,1.0382639
13.798783,10.393505
12.979418,10.840992
16.139235,23.966215
13.278295,11.38348
-3.2491899,19.536543
18.992865,15.757067
7.399444,-12.343367
-0.29383644,6.3885136
-4.503749,17.565935
1.9401839,-6.7809067
-0.35275894,-10.725088
14.916192,7.987597
7.6946616,-10.83997
15.425297,-5.664935
1.9525632,-6.7684026
5.7293005,-8.820197
13.681916,11.120036
18.711334,12.190868
9.296741,8.845329
5.736513,-8.811444
14.644746,10.585339
12.0118065,-4.0922675
-5.1509748,-0.20306793
16.309996,23.90387
8.691828,-10.961365
5.445187,19.625687
6.5966454,-9.574818
-1.2058206,-5.7725434
19.547035,-10.924785
-10.624232,11.316669
-1.2236022,-5.7838125
19.58698,13.997288
19.181221,13.957113
16.604456,-1.9100899
26.444302,9.804747
12.24325,-13.154533
9.010521,-11.147143
18.285515,13.017461
-7.2459683,0.98915946
16.694263,-2.0322
-1.2146195,-5.7824183
1.9806346,-6.7378564
17.483618,-0.6803634
12.9809885,-0.21749334
-5.152867,-0.20177537
18.065283,15.669328
3.5751038,2.7812994
10.753986,17.000032
-4.282434,16.574955
-3.2778692,19.541466
5.3216634,-8.814339
10.2045965,-4.7023163
-0.9358596,0.82720804
7.3994837,-12.362325
16.337767,-1.3556226
11.207076,10.554488
7.620647,-10.779501
14.668658,10.592428
-2.1302972,11.999764
9.315041,8.867867
5.7937207,-8.870068
20.843798,14.558439
12.555222,8.088421
0.841944,22.200333
11.780039,9.150627
9.105637,14.595761
21.136765,15.105138
-6.345524,0.8072387
1.9845766,-6.73422
-1.2146482,-5.783644
7.557965,-11.531646
-3.71025,18.633104
12.870177,-0.38589796
11.244125,10.516737
2.8693547,10.788327
2.5452952,13.196304
0.984124,12.990156
3.0594568,13.214788
-6.3568377,0.79215795
11.9608555,9.1666355
-10.520925,12.3404665
11.491938,8.931468
-0.24792083,6.3479385
12.969968,-0.22327362
-8.924133,12.279256
12.103092,-4.143504
19.527006,-10.909197
-7.251311,0.9968205
-0.8258606,0.78184193
-6.009302,1.2678852
0.10360633,0.6360571
1.9884607,-6.730278
11.658008,9.143754
18.702374,10.870744
26.45371,9.832722
-5.137236,-0.20293303
26.403934,9.857119
-3.9003518,16.972464
-1.2312628,-5.80009
18.2896,15.499776
-9.081895,12.404974
11.699863,9.128912
-6.435239,-0.37150654
10.184892,-4.7230597
11.256305,8.83743
12.096289,-4.141646
9.446835,24.189297
17.95753,15.471058
12.950303,10.794629
20.21948,13.820116
21.634378,12.845443
-5.992094,1.2498436
22.02718,13.961477
11.950626,9.117399
1.9893999,-6.7293916
21.619158,12.840279
1.9614534,-6.757619
10.287882,-4.5278983
9.323809,8.869658
26.473902,9.852194
8.249368,21.306757
13.610074,11.889087
13.33625,11.502129
14.465189,10.808908
12.969069,10.86707
20.123919,13.858558
8.914899,-11.049762
-4.347018,17.286331
-10.669727,12.064825
-10.092444,12.734447
18.756695,14.050781
-3.1703236,18.794664
10.276973,-4.5385427
13.35045,8.313569
8.205604,21.337822
-4.717667,5.433267
16.366552,-1.416366
19.499926,-10.878894
-4.6512074,5.5101256
13.633212,10.506381
8.91647,14.793643
26.43294,9.823803
18.88677,15.802853
0.35154554,0.73916966
8.937433,-11.104731
-2.121497,11.991069
-3.8200758,18.767994
19.511679,-10.890862
-8.930748,12.289147
18.088385,15.451396
-4.817519,5.286268
16.74391,23.083267
-6.3026023,-0.16196427
10.206094,-4.5359483
-6.411986,-0.3985001
11.32839,9.566323
7.040908,-11.518003
12.8560505,-0.38164163
12.106985,-4.1509714
7.33138,-12.181017
0.8413719,22.200762
13.970381,14.107649
19.501516,-10.879895
1.9938768,-6.7246914
7.7756076,-10.929845
-10.767823,11.722835
13.358585,10.657404
3.5462139,2.778009
17.998253,15.468174
-5.34506,0.14429165
12.194215,-13.167955
7.1242714,-11.864333
11.427933,8.889137
18.16153,15.518913
5.312257,6.8123775
14.121466,10.090645
16.770027,23.044159
2.0462806,-6.673884
11.886779,8.216014
-5.3568516,0.12850723
-2.2866085,12.15917
15.783936,-2.558124
-10.139646,12.672013
13.668546,14.088119
17.152998,-0.72257066
-0.9145268,0.80270433
14.985036,7.974971
2.6078427,13.228474
-3.2468095,19.546087
16.637568,23.159834
8.571205,-2.537154
-0.21200502,6.307293
18.901579,15.823927
9.1641655,13.269437
21.934113,15.835931
19.47931,-10.858457
6.200455,1.2085124
19.537264,13.794838
7.956042,14.482896
12.85181,-0.37151366
2.073114,-6.649064
-0.91714394,0.791087
0.85703313,22.185226
-7.252735,0.992247
0.87323654,22.169605
-4.697938,5.4588766
7.3798676,-12.380089
3.049479,13.2084
18.43292,14.1600895
14.966006,18.928003
-6.3744316,0.75529796
12.65572,15.78077
3.0364144,13.2208805
3.0452523,7.2476096
4.8986454,7.0030737
1.7057818,13.191283
2.5702047,13.218774
5.3573537,6.92529
5.311565,6.894208
1.0376409,13.015443
20.304237,13.801101
12.205978,-13.154894
-0.3005975,6.3962193
2.579851,13.287797
-6.4278665,-0.4370749
-0.89351654,1.0577741
11.006012,18.57503
-10.2153015,12.568376
24.941582,3.630033
8.943965,-11.084359
11.0031595,18.577309
17.506172,-0.62540746
-10.664287,12.105977
8.547832,-2.5323753
12.238936,9.260276
5.459631,-8.804639
19.10925,14.092706
-5.3528476,0.12489519
7.4139924,-12.371101
19.48359,-10.862471
-3.6999054,18.593239
18.29412,12.999993
-0.10046274,6.2125206
7.0383677,-11.726387
19.603943,15.158907
2.0883512,-6.6339154
15.507924,-5.682472
8.544232,-2.531337
13.867869,11.05003
16.415546,23.826403
21.969479,13.792928
-3.2379084,19.495438
12.823727,8.283896
4.865317,7.018052
8.548151,-2.5312617
19.465273,-10.842904
2.5453084,13.215142
19.469852,-10.848368
14.964832,7.8973002
5.665073,-7.9670324
27.190077,4.143699
9.368207,8.933032
13.968744,14.103818
14.035406,14.136073
13.664065,14.085925
19.290693,11.424068
6.6454473,-9.646995
18.71665,14.006383
21.623487,12.948309
10.163328,-4.59602
-7.26536,1.0054921
9.526882,13.670915
10.914645,-3.170347
9.541157,13.674333
-2.104341,11.97387
13.010135,8.170548
12.162202,-4.182189
12.64198,15.786021
5.3303432,6.925666
5.348005,6.9367514
2.8976367,10.824869
4.6626554,13.010135
-2.295399,12.168106
16.672808,-2.0348299
10.173096,-4.575538
13.928556,10.226913
27.200312,4.1538363
8.452373,16.5156
7.3923044,-12.332924
17.952059,14.949112
11.228273,9.040855
-6.359765,0.797387
8.231831,-2.4578264
12.314961,9.284676
-9.654962,11.935236
15.811866,-2.5578852
10.105367,-4.7424088
12.156132,-13.185133
2.1306462,-6.5941124
2.1369972,-6.588241
12.704235,8.544684
-4.2981186,16.590391
2.140611,-6.584375
-6.3536577,0.8176796
9.179732,13.276127
8.183371,-2.4510744
26.447985,9.842246
20.579733,14.812563
7.643213,-10.78849
15.586527,-2.4491777
12.808855,-0.36758012
13.274629,10.711541
9.090791,13.07353
10.930146,-3.1902366
9.446961,24.188015
19.02448,11.212179
-0.35768571,-10.729971
20.466734,13.752786
7.0373406,-11.72621
16.66707,23.06463
17.681067,15.652188
14.497731,7.826982
5.3392434,6.9518495
8.172771,-2.4551613
8.16857,-2.4374356
16.68794,-2.0457196
-0.8338219,0.7800519
10.93242,-3.1934667
-1.0245949,-5.5771384
-6.3851376,0.7736842
20.26197,7.983597
-4.38236,16.728317
-4.340671,16.648771
12.812673,-0.36249474
17.712547,15.057727
-5.330633,0.13559552
16.446707,23.799677
17.491732,-0.81407803
2.142586,-6.583125
-4.7036543,5.443652
12.9410715,-0.22548814
-4.845534,5.250666
2.1488106,-6.576831
5.841058,-8.955922
-5.1195645,-0.20617725
19.38537,-10.762123
10.918858,-3.1769204
26.505789,9.878345
14.028344,14.133418
13.687283,14.103639
10.725906,5.9414964
15.815912,-2.7513669
17.32413,-1.1087112
9.112327,13.149615
-6.373098,0.78516614
12.141282,-13.19215
12.200595,-4.2049413
3.0624535,13.17801
12.3769455,8.096858
20.526682,13.741998
5.649125,-8.7730465
12.0835085,9.165097
14.927713,7.9871173
1.0471963,12.785017
18.699228,15.750932
10.522975,10.35839
9.328924,8.886724
4.8633943,7.035513
2.1713488,-6.556676
12.636714,15.802711
2.5781097,13.187567
2.8939743,10.819142
2.9509742,13.290404
5.3282275,6.972624
19.370852,-10.747856
16.35189,-1.4200004
-4.2902083,16.605122
2.1910443,-6.5380983
11.358762,9.462677
-6.3554864,0.8201613
-0.9353394,0.78290653
-2.0957682,11.964463
-0.62974447,0.7513217
16.590405,-3.0031195
7.340545,-12.159309
-2.2909138,12.163729
10.150364,-4.6001506
10.088935,9.828176
12.157291,-13.183908
16.32953,-1.3590888
13.780467,10.369939
-4.7203846,5.422244
5.401174,-7.109481
-6.336246,0.8594759
21.932364,15.844676
7.4059744,-10.345629
13.655131,14.081317
26.624065,10.054027
3.2169442,7.5885243
1.0033855,12.994294
10.657446,5.8775644
16.3097,-3.289418
-0.09599306,6.210394
16.475965,-3.120421
-3.8353531,17.030184
-10.151669,12.689558
3.440219,7.814
-5.10891,-0.20692535
9.041772,-11.158266
10.906262,-3.1582758
16.400412,-1.3257263
9.577889,13.696731
12.65474,15.770978
16.689436,23.059746
3.3136103,7.3247075
27.194956,4.1485662
18.039564,14.675779
-4.8498154,5.24545
12.145181,-13.19053
-6.134744,1.1898512
17.184223,-1.2626076
19.37599,-10.751784
13.465592,10.957356
9.112273,13.175463
18.14102,14.081176
14.034981,14.134314
17.492353,-0.8040385
5.429157,19.638288
-6.162701,1.1375268
16.933681,-0.88898414
-2.0665774,11.935615
6.395442,-8.919763
-2.9690976,19.009405
-10.612665,11.312404
13.967855,14.099095
-0.9027633,0.7933012
9.094372,-11.19953
5.6765084,-8.748519
9.088725,20.930647
2.1783915,-6.551394
14.078844,10.1217165
17.520765,-0.81154805
-6.154402,1.1593531
14.291424,10.891441
13.30366,9.873627
-4.7334285,5.4084086
2.1846697,-6.5471606
16.317518,-1.4361119
8.1324625,-2.4430857
-1.2363553,-5.806799
20.60704,13.747275
17.498371,-0.62997055
-4.4451594,17.501326
